No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,cpu_resilient,cache_resilient,bw_resilient,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing
0,1739150326.0062068,570.7,126,0.4112,0.1179,0.2035,0.4112,0.2035,0.5895,None,None,None,0,None,None,sfc_unique_backup_p3_20,0,None,101.79999999999997,389.4000000000001,81,52,30,10,0,False
0,1739150326.8457708,571.5,126,0.4112,0.1179,0.2035,0.4112,0.2035,0.5895,None,None,None,0,None,None,sfc_cache_backup_p3_20,0,None,101.79999999999997,389.4000000000001,81,52,30,10,0,False
0,1739150327.9580507,572.7,127,0.437,0.1229,0.231,0.437,0.231,0.6146,4,None,None,41.483,True,None,sfc_cache_p2_26,0,None,101.79999999999997,389.4000000000001,83,54,31,10,0,False
0,1739150328.0375836,572.7,127,0.437,0.1229,0.231,0.437,0.231,0.6146,4,None,None,44.082,True,None,sfc_unique_p2_26,0,None,101.79999999999997,389.4000000000001,83,54,31,10,0,False
0,1739150330.2867367,575.0,128,0.4592,0.1294,0.2585,0.4592,0.2585,0.6471,7,None,None,41.883,True,None,sfc_cache_p3_26,0,None,106.1333333333333,389.4000000000001,86,56,32,10,0,False
0,1739150330.3660011,575.1,128,0.4592,0.1294,0.2585,0.4592,0.2585,0.6471,4,None,None,43.323,True,None,sfc_unique_p3_26,0,None,106.1333333333333,389.4000000000001,86,56,32,10,0,False
0,1739150331.3344176,576.0,129,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,7,None,None,82.072,True,None,sfc_cache_p4_26,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150331.4834275,576.2,129,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,4,None,None,76.998,True,None,sfc_unique_p4_26,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150332.733846,577.4,131,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,47.39,False,None,sfc_cache_p1_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150332.8540254,577.6,131,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,55.819,False,None,sfc_unique_p1_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150334.6490312,579.3,132,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,45.601,False,None,sfc_cache_p2_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150334.789348,579.5,132,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,68.77,False,None,sfc_unique_p2_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150337.4735386,582.2,133,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,127.482,False,None,sfc_cache_p3_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150337.6701016,582.4,133,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,87.507,False,None,sfc_unique_p3_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150339.665917,584.4,134,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,42.108,False,None,sfc_cache_p4_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150339.7437103,584.4,134,0.4781,0.1359,0.2585,0.4781,0.2585,0.6797,None,None,None,40.29,False,None,sfc_unique_p4_27,0,None,114.46666666666663,422.4000000000001,90,58,33,10,0,False
0,1739150340.7582905,585.5,136,0.5039,0.144,0.286,0.5039,0.286,0.7201,6,None,None,42.634,True,None,sfc_cache_p1_28,0,None,114.46666666666663,422.4000000000001,91,60,34,11,0,False
0,1739150340.8570867,585.6,136,0.5039,0.144,0.286,0.5039,0.286,0.7201,6,None,None,61.079,True,None,sfc_unique_p1_28,0,None,114.46666666666663,422.4000000000001,91,60,34,11,0,False
0,1739150341.8302345,586.5,137,0.5228,0.1521,0.286,0.5228,0.286,0.7606,6,None,None,42.236,True,None,sfc_cache_p2_28,0,None,122.79999999999994,455.4000000000001,95,62,35,11,0,False
0,1739150341.9250586,586.6,137,0.5228,0.1521,0.286,0.5228,0.286,0.7606,6,None,None,41.337,True,None,sfc_unique_p2_28,0,None,122.79999999999994,455.4000000000001,95,62,35,11,0,False
0,1739150344.0552318,588.8,138,0.5417,0.1602,0.286,0.5417,0.286,0.8011,6,None,None,91.191,True,None,sfc_cache_p3_28,0,None,131.1333333333333,488.4000000000001,99,64,36,11,0,False
0,1739150344.181704,588.9,138,0.5417,0.1602,0.286,0.5417,0.286,0.8011,6,None,None,59.548,True,None,sfc_unique_p3_28,0,None,131.1333333333333,488.4000000000001,99,64,36,11,0,False
0,1739150345.5130205,590.2,138,0.5452,0.1613,0.286,0.5452,0.286,0.8064,7,None,None,63.054,None,None,sfc_unique_backup_p3_28,0,None,131.1333333333333,488.4000000000001,99,64,36,11,0,False
0,1739150346.7016842,591.4,138,0.5469,0.1619,0.2915,0.5469,0.2915,0.8094,7,None,None,42.325,None,None,sfc_cache_backup_p3_28,0,None,131.1333333333333,488.4000000000001,100,64,36,11,0,False
0,1739150347.73519,592.4,138,0.5504,0.163,0.2915,0.5504,0.2915,0.8152,7,None,None,42.89,None,None,sfc_unique_backup_p2_28,0,None,131.1333333333333,488.4000000000001,101,64,36,11,0,False
0,1739150350.3301013,595.0,138,0.5507,0.1637,0.2915,0.5507,0.2915,0.8183,7,None,None,32.398,None,None,sfc_cache_backup_p2_28,0,None,132.79999999999995,495.0000000000001,104,64,36,11,0,False
0,1739150351.631339,596.3,138,0.5315,0.1562,0.2915,0.5315,0.2915,0.781,7,None,None,33.519,None,None,sfc_unique_backup_p1_28,0,None,122.79999999999994,455.4000000000001,97,62,35,11,0,False
0,1739150353.0922408,597.8,138,0.4781,0.1396,0.2585,0.4781,0.2585,0.698,7,None,None,32.863,None,None,sfc_cache_backup_p1_28,0,None,114.46666666666663,422.40000000000003,92,58,33,10,0,False
0,1739150354.211911,598.9,138,0.4816,0.1404,0.2585,0.4816,0.2585,0.7019,5,None,None,61.729,None,None,sfc_unique_backup_p4_26,0,None,114.46666666666663,422.40000000000003,93,58,33,10,0,False
0,1739150356.392189,601.1,138,0.4833,0.141,0.264,0.4833,0.264,0.7052,6,None,None,42.69,None,None,sfc_cache_backup_p4_26,0,None,114.46666666666663,422.40000000000003,94,58,33,10,0,False
0,1739150357.6440692,602.3,138,0.4641,0.1355,0.264,0.4641,0.264,0.6773,5,None,None,44.387,None,None,sfc_unique_backup_p3_26,0,None,104.46666666666664,382.80000000000007,87,56,32,10,0,False
0,1739150358.7750013,603.5,138,0.4417,0.1299,0.264,0.4417,0.264,0.6494,6,None,None,63.509,None,None,sfc_cache_backup_p3_26,0,None,96.13333333333331,349.80000000000007,82,54,31,10,0,False
0,1739150360.0410743,604.7,138,0.4212,0.1243,0.2585,0.4212,0.2585,0.6216,5,None,None,43.351,None,None,sfc_unique_backup_p2_26,0,None,87.79999999999998,316.80000000000007,78,52,30,10,0,False
0,1739150361.0123858,605.7,138,0.3981,0.1183,0.253,0.3981,0.253,0.5916,5,None,None,45.115,None,None,sfc_cache_backup_p2_26,0,None,80.26666666666665,290.4000000000001,77,50,29,9,0,False
0,1739150361.8978188,606.6,139,0.4239,0.1233,0.2805,0.4239,0.2805,0.6166,4,None,None,46.088,True,None,sfc_cache_p4_28,0,None,80.26666666666665,290.4000000000001,78,52,30,9,0,False
0,1739150361.9819236,606.7,139,0.4239,0.1233,0.2805,0.4239,0.2805,0.6166,4,None,None,48.761,True,None,sfc_unique_p4_28,0,None,80.26666666666665,290.4000000000001,78,52,30,9,0,False
0,1739150362.9570484,607.7,141,0.4498,0.1311,0.308,0.4498,0.308,0.6554,6,None,None,36.814,True,None,sfc_cache_p1_29,0,None,80.26666666666665,290.4000000000001,79,54,31,10,0,False
0,1739150363.0338163,607.7,141,0.4498,0.1311,0.308,0.4498,0.308,0.6554,6,None,None,49.255,True,None,sfc_unique_p1_29,0,None,80.26666666666665,290.4000000000001,79,54,31,10,0,False
0,1739150364.3157651,609.0,142,0.4756,0.1384,0.3355,0.4756,0.3355,0.6919,5,None,None,46.873,True,None,sfc_cache_p2_29,0,None,80.26666666666665,290.4000000000001,80,56,32,10,0,False
0,1739150364.4032757,609.1,142,0.4756,0.1384,0.3355,0.4756,0.3355,0.6919,6,None,None,48.435,True,None,sfc_unique_p2_29,0,None,80.26666666666665,290.4000000000001,80,56,32,10,0,False
0,1739150366.2337806,610.9,143,0.4978,0.1434,0.363,0.4978,0.363,0.7169,4,None,None,34.209,True,None,sfc_cache_p3_29,0,None,84.59999999999998,290.4000000000001,82,58,33,10,0,False
0,1739150366.3067374,611.0,143,0.4978,0.1434,0.363,0.4978,0.363,0.7169,4,None,None,44.08,True,None,sfc_unique_p3_29,0,None,84.59999999999998,290.4000000000001,82,58,33,10,0,False
0,1739150367.080274,611.8,144,0.5167,0.1484,0.363,0.5167,0.363,0.742,4,None,None,33.73,True,None,sfc_cache_p4_29,0,None,92.93333333333331,323.4000000000001,86,60,34,10,0,False
0,1739150367.1434846,611.8,144,0.5167,0.1484,0.363,0.5167,0.363,0.742,4,None,None,34.317,True,None,sfc_unique_p4_29,0,None,92.93333333333331,323.4000000000001,86,60,34,10,0,False
0,1739150368.2077308,612.9,146,0.5426,0.1565,0.3905,0.5426,0.3905,0.7825,6,None,None,63.289,True,None,sfc_cache_p1_30,0,None,92.93333333333331,323.4000000000001,87,62,35,11,0,False
0,1739150368.2717705,613.0,146,0.5426,0.1565,0.3905,0.5426,0.3905,0.7825,6,None,None,34.311,True,None,sfc_unique_p1_30,0,None,92.93333333333331,323.4000000000001,87,62,35,11,0,False
0,1739150369.5004768,614.2,147,0.5684,0.1644,0.418,0.5684,0.418,0.8219,7,None,None,97.512,True,None,sfc_cache_p2_30,0,None,92.93333333333331,323.4000000000001,88,64,36,11,0,False
0,1739150369.5832267,614.3,147,0.5684,0.1644,0.418,0.5684,0.418,0.8219,6,None,None,39.024,True,None,sfc_unique_p2_30,0,None,92.93333333333331,323.4000000000001,88,64,36,11,0,False
0,1739150370.6367273,615.3,148,0.5716,0.1652,0.4455,0.5716,0.4455,0.8262,5,None,None,52.151,True,None,sfc_cache_p3_30,0,None,82.93333333333332,283.80000000000007,80,64,36,11,0,False
0,1739150370.753971,615.5,148,0.5716,0.1652,0.4455,0.5716,0.4455,0.8262,6,None,None,42.457,True,None,sfc_unique_p3_30,0,None,82.93333333333332,283.80000000000007,80,64,36,11,0,False
0,1739150371.7753348,616.5,149,0.5661,0.1616,0.4455,0.5661,0.4455,0.8078,5,None,None,34.483,True,None,sfc_cache_p4_30,0,None,71.26666666666667,237.6,70,63,36,11,0,False
0,1739150371.8399427,616.5,149,0.5661,0.1616,0.4455,0.5661,0.4455,0.8078,4,None,None,35.343,True,None,sfc_unique_p4_30,0,None,71.26666666666667,237.6,70,63,36,11,0,False
0,1739150389.5824502,634.3,151,0.5399,0.1575,0.44,0.5399,0.44,0.7874,5,None,None,138.944,True,None,sfc_cache_p1_31,0,None,71.26666666666667,237.6,67,62,35,11,0,False
0,1739150389.6988227,634.4,151,0.5399,0.1575,0.44,0.5399,0.44,0.7874,5,None,None,54.795,True,None,sfc_unique_p1_31,0,None,71.26666666666667,237.6,67,62,35,11,0,False
0,1739150391.0007305,635.7,152,0.4544,0.1294,0.374,0.4544,0.374,0.6468,5,None,None,86.361,True,None,sfc_cache_p2_31,0,None,56.13333333333334,191.39999999999998,54,56,32,10,0,False
0,1739150391.1339705,635.8,152,0.4544,0.1294,0.374,0.4544,0.374,0.6468,5,None,None,85.017,True,None,sfc_unique_p2_31,0,None,56.13333333333334,191.39999999999998,54,56,32,10,0,False
0,1739150392.3218973,637.0,153,0.4766,0.1362,0.4015,0.4766,0.4015,0.681,6,None,None,36.122,True,None,sfc_cache_p3_31,0,None,60.466666666666676,191.39999999999998,56,58,33,10,0,False
0,1739150392.4123242,637.1,153,0.4766,0.1362,0.4015,0.4766,0.4015,0.681,5,None,None,62.104,True,None,sfc_unique_p3_31,0,None,60.466666666666676,191.39999999999998,56,58,33,10,0,False
0,1739150393.2519062,637.9,154,0.5024,0.143,0.429,0.5024,0.429,0.7152,6,None,None,45.561,True,None,sfc_cache_p4_31,0,None,60.466666666666676,191.39999999999998,57,60,34,10,0,False
0,1739150393.3295884,638.0,154,0.5024,0.143,0.429,0.5024,0.429,0.7152,5,None,None,46.712,True,None,sfc_unique_p4_31,0,None,60.466666666666676,191.39999999999998,57,60,34,10,0,False
0,1739150403.5624187,648.3,156,0.5283,0.148,0.4565,0.5283,0.4565,0.7402,4,None,None,107.954,True,None,sfc_cache_p1_32,0,None,60.466666666666676,191.39999999999998,58,62,35,11,0,False
0,1739150403.720819,648.4,156,0.5283,0.148,0.4565,0.5283,0.4565,0.7402,4,None,None,92.246,True,None,sfc_unique_p1_32,0,None,60.466666666666676,191.39999999999998,58,62,35,11,0,False
0,1739150404.652383,649.3,157,0.5541,0.1561,0.484,0.5541,0.484,0.7807,6,None,None,36.194,True,None,sfc_cache_p2_32,0,None,60.466666666666676,191.39999999999998,60,64,36,11,0,False
0,1739150404.7094285,649.4,157,0.5541,0.1561,0.484,0.5541,0.484,0.7807,6,None,None,32.729,True,None,sfc_unique_p2_32,0,None,60.466666666666676,191.39999999999998,60,64,36,11,0,False
0,1739150406.1266317,650.8,158,0.573,0.1642,0.484,0.573,0.484,0.8212,6,None,None,34.401,True,None,sfc_cache_p3_32,0,None,68.8,224.39999999999998,64,66,37,11,0,False
0,1739150406.187015,650.9,158,0.573,0.1642,0.484,0.573,0.484,0.8212,6,None,None,33.667,True,None,sfc_unique_p3_32,0,None,68.8,224.39999999999998,64,66,37,11,0,False
0,1739150407.0572565,651.8,158,0.5765,0.1649,0.484,0.5765,0.484,0.8246,5,None,None,37.459,None,None,sfc_unique_backup_p3_32,0,None,68.8,224.39999999999998,64,66,37,11,0,False
0,1739150407.706916,652.4,158,0.5782,0.1654,0.4895,0.5782,0.4895,0.827,5,None,None,34.845,None,None,sfc_cache_backup_p3_32,0,None,68.8,224.39999999999998,65,66,37,11,0,False
0,1739150408.6953728,653.4,158,0.5507,0.1595,0.4565,0.5507,0.4565,0.7977,5,None,None,63.788,None,None,sfc_unique_backup_p2_32,0,None,68.8,224.39999999999998,62,64,36,11,0,False
0,1739150409.8082452,654.5,158,0.5509,0.16,0.4565,0.5509,0.4565,0.8001,5,None,None,42.94,None,None,sfc_cache_backup_p2_32,0,None,70.46666666666665,230.99999999999997,65,64,36,11,0,False
0,1739150410.6997273,655.4,158,0.5544,0.1607,0.4565,0.5544,0.4565,0.8036,5,None,None,43.692,None,None,sfc_unique_backup_p1_32,0,None,70.46666666666665,230.99999999999997,66,64,36,11,0,False
0,1739150411.596289,656.3,158,0.5554,0.1612,0.4565,0.5554,0.4565,0.806,5,None,None,53.666,None,None,sfc_cache_backup_p1_32,0,None,71.26666666666665,237.59999999999997,68,64,36,11,0,False
0,1739150412.5103235,657.2,158,0.5589,0.1622,0.4565,0.5589,0.4565,0.8109,6,None,None,50.42,None,None,sfc_unique_backup_p4_31,0,None,71.26666666666665,237.59999999999997,68,64,36,11,0,False
0,1739150414.1725268,658.9,158,0.5606,0.1626,0.462,0.5606,0.462,0.813,5,None,None,46.0,None,None,sfc_cache_backup_p4_31,0,None,71.26666666666665,237.59999999999997,68,64,36,11,0,False
0,1739150415.2973425,660.0,158,0.5641,0.1634,0.462,0.5641,0.462,0.817,5,None,None,35.487,None,None,sfc_unique_backup_p3_31,0,None,71.26666666666665,237.59999999999997,68,64,36,11,0,False
0,1739150416.2115371,660.9,158,0.5644,0.1638,0.462,0.5644,0.462,0.8191,5,None,None,35.323,None,None,sfc_cache_backup_p3_31,0,None,72.93333333333331,244.19999999999996,71,64,36,11,0,False
0,1739150416.9127162,661.6,158,0.5679,0.1646,0.462,0.5679,0.462,0.8231,5,None,None,36.189,None,None,sfc_unique_backup_p2_31,0,None,72.93333333333331,244.19999999999996,72,64,36,11,0,False
0,1739150417.9056869,662.6,158,0.5696,0.1651,0.4675,0.5696,0.4675,0.8257,6,None,None,44.193,None,None,sfc_cache_backup_p2_31,0,None,72.93333333333331,244.19999999999996,73,64,36,11,0,False
0,1739150419.1789882,663.9,158,0.5731,0.1659,0.4675,0.5731,0.4675,0.8296,5,None,None,63.874,None,None,sfc_unique_backup_p1_31,0,None,72.93333333333331,244.19999999999996,74,64,36,11,0,False
0,1739150420.299901,665.0,158,0.5733,0.1664,0.4675,0.5733,0.4675,0.8318,5,None,None,43.386,None,None,sfc_cache_backup_p1_31,0,None,74.59999999999997,250.79999999999995,77,64,36,11,0,False
0,1739150421.0954766,665.8,158,0.5768,0.1672,0.4675,0.5768,0.4675,0.8358,5,None,None,35.707,None,None,sfc_unique_backup_p4_30,0,None,74.59999999999997,250.79999999999995,77,64,36,11,0,False
0,1739150422.624896,667.3,158,0.5785,0.1677,0.473,0.5785,0.473,0.8386,6,None,None,35.799,None,None,sfc_cache_backup_p4_30,0,None,74.59999999999997,250.79999999999995,77,64,36,11,0,False
0,1739150424.2004175,668.9,158,0.582,0.1684,0.473,0.582,0.473,0.842,5,None,None,98.59,None,None,sfc_unique_backup_p3_30,0,None,74.59999999999997,250.79999999999995,78,64,36,11,0,False
0,1739150425.3467367,670.0,158,0.5823,0.169,0.473,0.5823,0.473,0.8449,6,None,None,44.261,None,None,sfc_cache_backup_p3_30,0,None,76.26666666666664,257.4,81,64,36,11,0,False
0,1739150426.5104663,671.2,158,0.5858,0.1697,0.473,0.5858,0.473,0.8483,5,None,None,63.042,None,None,sfc_unique_backup_p2_30,0,None,76.26666666666664,257.4,82,64,36,11,0,False
0,1739150427.9047346,672.6,158,0.5861,0.1702,0.473,0.5861,0.473,0.8512,6,None,None,45.844,None,None,sfc_cache_backup_p2_30,0,None,77.9333333333333,264.0,85,64,36,11,0,False
0,1739150429.1174533,673.8,158,0.5896,0.1709,0.473,0.5896,0.473,0.8546,5,None,None,63.238,None,None,sfc_unique_backup_p1_30,0,None,77.9333333333333,264.0,86,64,36,11,0,False
0,1739150430.3072453,675.0,158,0.5898,0.1715,0.473,0.5898,0.473,0.8575,6,None,None,45.825,None,None,sfc_cache_backup_p1_30,0,None,79.59999999999997,270.6,89,64,36,11,0,False
0,1739150431.3469048,676.0,158,0.5933,0.1723,0.473,0.5933,0.473,0.8615,5,None,None,44.181,None,None,sfc_unique_backup_p4_29,0,None,79.59999999999997,270.6,89,64,36,11,0,False
0,1739150433.3952687,678.1,158,0.5471,0.156,0.473,0.5471,0.473,0.7802,6,None,None,45.206,True,None,sfc_cache_p1_28,0,None,54.46666666666665,184.79999999999995,68,60,34,11,0,False
0,1739150433.4880142,678.2,158,0.5471,0.156,0.473,0.5471,0.473,0.7802,6,None,None,49.688,True,None,sfc_unique_p1_28,0,None,54.46666666666665,184.79999999999995,68,60,34,11,0,False
0,1739150434.8204327,679.5,158,0.5729,0.1624,0.5005,0.5729,0.5005,0.8121,5,None,None,45.31,True,None,sfc_cache_p4_26,0,None,54.46666666666665,184.79999999999995,70,62,35,11,0,False
0,1739150434.91396,679.6,158,0.5729,0.1624,0.5005,0.5729,0.5005,0.8121,5,None,None,45.257,True,None,sfc_unique_p4_26,0,None,54.46666666666665,184.79999999999995,70,62,35,11,0,False
0,1739150436.099273,680.8,158,0.5952,0.1697,0.528,0.5952,0.528,0.8483,6,None,None,96.491,True,None,sfc_cache_p2_26,0,None,58.79999999999998,184.79999999999995,73,64,36,11,0,False
0,1739150436.2496276,680.9,158,0.5952,0.1697,0.528,0.5952,0.528,0.8483,5,None,None,91.025,True,None,sfc_unique_p2_26,0,None,58.79999999999998,184.79999999999995,73,64,36,11,0,False
0,1739150437.4926112,682.2,158,0.5952,0.1697,0.528,0.5952,0.528,0.8483,None,None,None,42.773,None,None,sfc_cache_backup_p4_29,0,None,58.79999999999998,184.79999999999995,73,64,36,11,0,False
0,1739150439.4275625,684.1,158,0.5987,0.1704,0.528,0.5987,0.528,0.8518,5,None,None,43.721,None,None,sfc_unique_backup_p3_29,0,None,58.79999999999998,184.79999999999995,74,64,36,11,0,False
0,1739150440.832343,685.5,158,0.5987,0.1704,0.528,0.5987,0.528,0.8518,None,None,None,75.133,None,None,sfc_cache_backup_p3_29,0,None,58.79999999999998,184.79999999999995,74,64,36,11,0,False
0,1739150441.6436527,686.3,158,0.6022,0.171,0.528,0.6022,0.528,0.8552,5,None,None,33.608,None,None,sfc_unique_backup_p2_29,0,None,58.79999999999998,184.79999999999995,75,64,36,11,0,False
0,1739150442.5619502,687.3,158,0.6022,0.171,0.528,0.6022,0.528,0.8552,None,None,None,33.665,None,None,sfc_cache_backup_p2_29,0,None,58.79999999999998,184.79999999999995,75,64,36,11,0,False
0,1739150443.3297892,688.0,158,0.6057,0.1717,0.528,0.6057,0.528,0.8586,5,None,None,33.837,None,None,sfc_unique_backup_p1_29,0,None,58.79999999999998,184.79999999999995,76,64,36,11,0,False
0,1739150444.647962,689.3,158,0.6073,0.1721,0.5335,0.6073,0.5335,0.8606,4,None,None,98.59,None,None,sfc_cache_backup_p1_29,0,None,58.79999999999998,184.79999999999995,76,64,36,11,0,False
0,1739150445.5714731,690.3,158,0.6108,0.1729,0.5335,0.6108,0.5335,0.8645,5,None,None,69.944,None,None,sfc_unique_backup_p4_28,0,None,58.79999999999998,184.79999999999995,76,64,36,11,0,False
0,1739150446.5185478,691.2,158,0.6118,0.1733,0.5335,0.6118,0.5335,0.8667,5,None,None,33.589,None,None,sfc_cache_backup_p4_28,0,None,59.59999999999999,191.39999999999995,78,64,36,11,0,False
0,1739150448.3256702,693.0,158,0.5861,0.1654,0.506,0.5861,0.506,0.8268,None,None,None,34.053,False,None,sfc_cache_p2_29,0,None,55.26666666666665,191.39999999999995,75,62,35,11,0,False
0,1739150448.3908002,693.1,158,0.5861,0.1654,0.506,0.5861,0.506,0.8268,None,None,None,34.338,False,None,sfc_unique_p2_29,0,None,55.26666666666665,191.39999999999995,75,62,35,11,0,False
0,1739150449.6573558,694.4,159,0.5861,0.1654,0.506,0.5861,0.506,0.8268,None,None,None,83.107,False,None,sfc_cache_p4_32,0,None,55.26666666666665,191.39999999999995,75,62,35,11,0,False
0,1739150449.7887404,694.5,159,0.5861,0.1654,0.506,0.5861,0.506,0.8268,None,None,None,67.075,False,None,sfc_unique_p4_32,0,None,55.26666666666665,191.39999999999995,75,62,35,11,0,False
0,1739150450.8928688,695.6,161,0.574,0.1643,0.473,0.574,0.473,0.8217,6,None,None,35.596,True,None,sfc_cache_p1_33,0,None,63.59999999999999,224.39999999999995,75,62,35,12,0,False
0,1739150450.962424,695.7,161,0.574,0.1643,0.473,0.574,0.473,0.8217,5,None,None,39.152,True,None,sfc_unique_p1_33,0,None,63.59999999999999,224.39999999999995,75,62,35,12,0,False
0,1739150452.3269815,697.0,162,0.5707,0.1639,0.4455,0.5707,0.4455,0.8197,6,None,None,69.094,True,None,sfc_cache_p2_33,0,None,67.59999999999998,257.4,77,62,35,12,0,False
0,1739150452.4061117,697.1,162,0.5707,0.1639,0.4455,0.5707,0.4455,0.8197,5,None,None,35.637,True,None,sfc_unique_p2_33,0,None,67.59999999999998,257.4,77,62,35,12,0,False
0,1739150453.4874918,698.2,163,0.5929,0.172,0.473,0.5929,0.473,0.8598,6,None,None,44.165,True,None,sfc_cache_p3_33,0,None,71.93333333333331,257.4,79,64,36,12,0,False
0,1739150453.635366,698.3,163,0.5929,0.172,0.473,0.5929,0.473,0.8598,6,None,None,76.709,True,None,sfc_unique_p3_33,0,None,71.93333333333331,257.4,79,64,36,12,0,False
0,1739150455.2930734,700.0,164,0.5859,0.172,0.4455,0.5859,0.4455,0.8598,5,None,None,44.245,True,None,sfc_cache_p4_33,0,None,80.26666666666665,290.4,82,64,36,11,0,False
0,1739150455.385369,700.1,164,0.5859,0.172,0.4455,0.5859,0.4455,0.8598,5,None,None,50.242,True,None,sfc_unique_p4_33,0,None,80.26666666666665,290.4,82,64,36,11,0,False
0,1739150456.6537154,701.4,166,0.6118,0.1797,0.473,0.6118,0.473,0.8985,4,None,None,64.0,True,None,sfc_cache_p1_34,0,None,80.26666666666665,290.4,82,66,37,12,0,False
0,1739150456.7666464,701.5,166,0.6118,0.1797,0.473,0.6118,0.473,0.8985,7,None,None,51.111,True,None,sfc_unique_p1_34,0,None,80.26666666666665,290.4,82,66,37,12,0,False
0,1739150458.4709575,703.2,167,0.5891,0.1685,0.473,0.5891,0.473,0.8423,5,None,None,43.815,True,None,sfc_cache_p2_34,0,None,70.26666666666665,250.79999999999995,74,64,36,12,0,False
0,1739150458.5789146,703.3,167,0.5891,0.1685,0.473,0.5891,0.473,0.8423,5,None,None,64.183,True,None,sfc_unique_p2_34,0,None,70.26666666666665,250.79999999999995,74,64,36,12,0,False
0,1739150461.1026149,705.8,168,0.5846,0.166,0.473,0.5846,0.473,0.83,7,None,None,58.464,True,None,sfc_cache_p3_34,0,None,69.46666666666665,244.19999999999996,72,64,36,12,0,False
0,1739150461.213826,705.9,168,0.5846,0.166,0.473,0.5846,0.473,0.83,5,None,None,72.328,True,None,sfc_unique_p3_34,0,None,69.46666666666665,244.19999999999996,72,64,36,12,0,False
0,1739150462.2926428,707.0,168,0.5881,0.1669,0.473,0.5881,0.473,0.8344,6,None,None,43.59,None,None,sfc_unique_backup_p3_34,0,None,69.46666666666665,244.19999999999996,72,64,36,12,0,False
0,1739150463.4866996,708.2,168,0.5898,0.1674,0.4785,0.5898,0.4785,0.8372,6,None,None,43.209,None,None,sfc_cache_backup_p3_34,0,None,69.46666666666665,244.19999999999996,73,64,36,12,0,False
0,1739150464.9629529,709.7,168,0.5933,0.1683,0.4785,0.5933,0.4785,0.8416,6,None,None,40.387,None,None,sfc_unique_backup_p2_34,0,None,69.46666666666665,244.19999999999996,73,64,36,12,0,False
0,1739150466.8012762,711.5,168,0.5949,0.1688,0.484,0.5949,0.484,0.844,5,None,None,42.557,None,None,sfc_cache_backup_p2_34,0,None,69.46666666666665,244.19999999999996,73,64,36,12,0,False
0,1739150467.8520336,712.5,168,0.5984,0.1698,0.484,0.5984,0.484,0.8492,7,None,None,55.097,None,None,sfc_unique_backup_p1_34,0,None,69.46666666666665,244.19999999999996,73,64,36,12,0,False
0,1739150468.7229364,713.4,168,0.6001,0.1705,0.4895,0.6001,0.4895,0.8526,7,None,None,61.022,None,None,sfc_cache_backup_p1_34,0,None,69.46666666666665,244.19999999999996,74,64,36,12,0,False
0,1739150470.0468946,714.7,168,0.6036,0.1714,0.4895,0.6036,0.4895,0.857,6,None,None,41.092,None,None,sfc_unique_backup_p4_33,0,None,69.46666666666665,244.19999999999996,74,64,36,12,0,False
0,1739150471.1921322,715.9,168,0.6036,0.1714,0.4895,0.6036,0.4895,0.857,None,None,None,41.281,None,None,sfc_cache_backup_p4_33,0,None,69.46666666666665,244.19999999999996,74,64,36,12,0,False
0,1739150472.2073748,716.9,168,0.6071,0.1723,0.4895,0.6071,0.4895,0.8617,7,None,None,32.002,None,None,sfc_unique_backup_p3_33,0,None,69.46666666666665,244.19999999999996,74,64,36,12,0,False
0,1739150473.1479647,717.8,168,0.6088,0.1729,0.495,0.6088,0.495,0.8645,7,None,None,47.748,None,None,sfc_cache_backup_p3_33,0,None,69.46666666666665,244.19999999999996,75,64,36,12,0,False
0,1739150474.2847497,719.0,168,0.6088,0.1729,0.495,0.6088,0.495,0.8645,None,None,None,43.694,None,None,sfc_unique_backup_p2_33,0,None,69.46666666666665,244.19999999999996,75,64,36,12,0,False
