Vehicle ID,Coordenada X,Coordenada Y,Velocidade,Server Start,Server End
vehicle_44,6954,3450,46,16,13
vehicle_11,5624,7457,8,7,2
vehicle_12,6897,7922,53,13,15
vehicle_13,9533,9228,6,27,22
vehicle_14,6887,3538,58,16,3
vehicle_15,6964,7198,33,14,19
vehicle_21,5623,7454,7,7,15
vehicle_22,6935,8026,41,13,2
vehicle_23,9541,9234,14,27,14
vehicle_24,6747,3694,74,16,8
vehicle_25,7061,7196,23,14,7
vehicle_31,4975,7633,9,7,6
vehicle_32,6723,8403,7,13,27
vehicle_33,9858,9043,25,27,6
vehicle_34,7069,3417,36,16,19
vehicle_35,7089,7229,23,14,30
vehicle_41,5624,7461,6,7,3
vehicle_42,6726,8403,6,13,18
vehicle_43,9537,9227,50,27,23
vehicle_44,6945,3457,43,16,13
vehicle_45,7093,7217,0,14,24
vehicle_11,5628,7456,16,7,2
vehicle_12,6907,7909,58,13,15
vehicle_13,9529,9225,15,27,22
vehicle_14,6899,3525,66,16,3
vehicle_15,6960,7201,19,14,19
vehicle_21,5626,7453,14,7,15
vehicle_22,6926,8019,39,13,2
vehicle_23,9541,9230,9,27,14
vehicle_24,6732,3710,77,16,8
vehicle_25,7053,7194,30,14,7
vehicle_31,4970,7633,17,7,6
vehicle_32,6724,8399,13,13,27
vehicle_33,9863,9038,24,27,6
vehicle_34,7064,3417,19,16,19
vehicle_35,7087,7237,29,14,30
vehicle_41,5628,7459,15,7,3
vehicle_42,6727,8399,15,13,18
vehicle_43,9527,9219,48,27,23
vehicle_44,6938,3461,29,16,13
vehicle_45,7092,7218,7,14,24
vehicle_11,5635,7454,25,7,2
vehicle_12,6919,7896,65,13,15
vehicle_13,9524,9221,24,27,22
vehicle_14,6913,3512,69,16,3
vehicle_15,6960,7202,3,14,19
vehicle_21,5632,7452,22,7,15
vehicle_22,6918,8012,37,13,2
vehicle_23,9537,9227,17,27,14
vehicle_24,6718,3725,74,16,8
vehicle_25,7042,7191,38,14,7
vehicle_31,4965,7629,24,7,6
vehicle_32,6725,8394,21,13,27
vehicle_33,9868,9031,33,27,6
vehicle_34,7057,3418,25,16,19
vehicle_35,7085,7242,18,14,30
vehicle_41,5634,7458,21,7,3
vehicle_42,6728,8393,21,13,18
vehicle_43,9517,9209,49,27,23
vehicle_44,6934,3461,18,16,13
vehicle_45,7088,7221,14,14,24
vehicle_11,5644,7452,33,7,2
vehicle_12,6931,7881,70,13,15
vehicle_13,9518,9214,32,27,22
vehicle_14,6927,3499,69,16,3
vehicle_15,6959,7202,1,14,19
vehicle_21,5639,7450,27,7,15
vehicle_22,6910,8005,40,13,2
vehicle_23,9532,9223,25,27,14
vehicle_24,6703,3740,78,16,8
vehicle_25,7030,7188,46,14,7
vehicle_31,4962,7621,31,7,6
vehicle_32,6726,8385,29,13,27
vehicle_33,9875,9022,39,27,6
vehicle_34,7049,3422,30,16,19
vehicle_35,7084,7243,7,14,30
vehicle_41,5641,7456,27,7,3
vehicle_42,6729,8386,26,13,18
vehicle_43,9508,9199,50,27,23
vehicle_44,6931,3458,17,16,13
vehicle_45,7086,7227,20,14,24
vehicle_11,5654,7449,38,7,2
vehicle_12,6943,7866,69,13,15
vehicle_13,9511,9207,37,27,22
vehicle_14,6942,3486,71,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5649,7447,36,7,15
vehicle_22,6903,7998,38,13,2
vehicle_23,9525,9218,31,27,14
vehicle_24,6688,3754,75,16,8
vehicle_25,7017,7184,46,14,7
vehicle_31,4962,7613,30,7,6
vehicle_32,6727,8375,37,13,27
vehicle_33,9882,9012,45,27,6
vehicle_34,7040,3425,35,16,19
vehicle_35,7084,7244,2,14,30
vehicle_41,5650,7453,36,7,3
vehicle_42,6731,8377,34,13,18
vehicle_43,9499,9188,49,27,23
vehicle_44,6927,3452,23,16,13
vehicle_45,7084,7234,26,14,24
vehicle_11,5666,7446,43,7,2
vehicle_12,6953,7854,56,13,15
vehicle_13,9503,9198,44,27,22
vehicle_14,6958,3473,73,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5661,7444,43,7,15
vehicle_22,6894,7990,40,13,2
vehicle_23,9518,9209,40,27,14
vehicle_24,6672,3769,78,16,8
vehicle_25,7005,7181,46,14,7
vehicle_31,4961,7602,38,7,6
vehicle_32,6729,8364,42,13,27
vehicle_33,9891,9001,50,27,6
vehicle_34,7030,3430,41,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5662,7450,44,7,3
vehicle_42,6732,8366,40,13,18
vehicle_43,9491,9178,48,27,23
vehicle_44,6921,3446,32,16,13
vehicle_45,7082,7239,22,14,24
vehicle_11,5679,7442,49,7,2
vehicle_12,6961,7844,45,13,15
vehicle_13,9495,9188,46,27,22
vehicle_14,6973,3462,69,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5674,7440,51,7,15
vehicle_22,6886,7983,39,13,2
vehicle_23,9510,9201,41,27,14
vehicle_24,6657,3784,75,16,8
vehicle_25,6995,7174,45,14,7
vehicle_31,4960,7590,44,7,6
vehicle_32,6732,8350,51,13,27
vehicle_33,9900,8990,54,27,6
vehicle_34,7018,3437,50,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5676,7446,52,7,3
vehicle_42,6734,8353,45,13,18
vehicle_43,9483,9168,47,27,23
vehicle_44,6915,3437,39,16,13
vehicle_45,7081,7242,10,14,24
vehicle_11,5694,7438,58,7,2
vehicle_12,6963,7837,29,13,15
vehicle_13,9487,9178,44,27,22
vehicle_14,6989,3450,72,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5690,7436,58,7,15
vehicle_22,6880,7978,30,13,2
vehicle_23,9503,9193,38,27,14
vehicle_24,6641,3799,77,16,8
vehicle_25,6989,7164,42,14,7
vehicle_31,4959,7576,50,7,6
vehicle_32,6734,8334,58,13,27
vehicle_33,9909,8979,51,27,6
vehicle_34,7005,3446,58,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5693,7442,61,7,3
vehicle_42,6737,8339,54,13,18
vehicle_43,9475,9157,48,27,23
vehicle_44,6907,3427,45,16,13
vehicle_45,7081,7243,3,14,24
vehicle_11,5712,7433,65,7,2
vehicle_12,6958,7830,30,13,15
vehicle_13,9479,9168,46,27,22
vehicle_14,7005,3438,72,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5707,7431,63,7,15
vehicle_22,6877,7975,15,13,2
vehicle_23,9496,9184,42,27,14
vehicle_24,6625,3813,77,16,8
vehicle_25,6990,7152,43,14,7
vehicle_31,4957,7562,50,7,6
vehicle_32,6738,8316,67,13,27
vehicle_33,9918,8967,54,27,6
vehicle_34,6990,3457,64,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5712,7437,70,7,3
vehicle_42,6740,8323,58,13,18
vehicle_43,9467,9146,49,27,23
vehicle_44,6899,3417,46,16,13
vehicle_45,7081,7243,1,14,24
vehicle_11,5732,7428,74,7,2
vehicle_12,6951,7823,36,13,15
vehicle_13,9472,9158,46,27,22
vehicle_14,7021,3427,70,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5725,7426,69,7,15
vehicle_22,6873,7970,22,13,2
vehicle_23,9489,9175,42,27,14
vehicle_24,6609,3826,77,16,8
vehicle_25,6990,7139,47,14,7
vehicle_31,4952,7549,48,7,6
vehicle_32,6744,8297,72,13,27
vehicle_33,9928,8955,54,27,6
vehicle_34,6975,3468,69,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5732,7431,76,7,3
vehicle_42,6744,8306,62,13,18
vehicle_43,9459,9135,51,27,23
vehicle_44,6892,3407,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5754,7421,82,7,2
vehicle_12,6942,7815,45,13,15
vehicle_13,9464,9148,45,27,22
vehicle_14,7039,3417,72,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5745,7420,76,7,15
vehicle_22,6869,7965,25,13,2
vehicle_23,9481,9166,42,27,14
vehicle_24,6593,3840,74,16,8
vehicle_25,6991,7126,44,14,7
vehicle_31,4949,7536,48,7,6
vehicle_32,6749,8278,70,13,27
vehicle_33,9937,8944,52,27,6
vehicle_34,6960,3480,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5754,7425,83,7,3
vehicle_42,6749,8291,60,13,18
vehicle_43,9451,9124,47,27,23
vehicle_44,6884,3398,42,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5778,7415,91,7,2
vehicle_12,6932,7805,50,13,15
vehicle_13,9457,9138,42,27,22
vehicle_14,7055,3408,69,16,3
vehicle_15,6959,7202,0,14,19
vehicle_21,5768,7414,84,7,15
vehicle_22,6871,7957,28,13,2
vehicle_23,9474,9156,42,27,14
vehicle_24,6576,3853,76,16,8
vehicle_25,6991,7113,47,14,7
vehicle_31,4946,7523,50,7,6
vehicle_32,6756,8259,73,13,27
vehicle_33,9946,8933,51,27,6
vehicle_34,6945,3492,69,16,19
vehicle_35,7084,7244,0,14,30
vehicle_41,5778,7418,88,7,3
vehicle_42,6754,8275,59,13,18
vehicle_43,9443,9113,48,27,23
vehicle_44,6877,3389,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5803,7408,93,7,2
vehicle_12,6924,7797,39,13,15
vehicle_13,9450,9128,47,27,22
vehicle_14,7069,3400,57,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7418,7098,0,17,5
vehicle_21,5791,7408,84,7,15
vehicle_22,6876,7948,38,13,2
vehicle_23,9468,9147,43,27,14
vehicle_24,6560,3865,75,16,8
vehicle_25,6992,7102,38,14,7
vehicle_26,7308,7167,0,17,16
vehicle_31,4943,7511,46,7,6
vehicle_32,6762,8240,72,13,27
vehicle_33,9952,8925,37,27,6
vehicle_34,6931,3504,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7126,0,17,25
vehicle_41,5804,7411,97,7,3
vehicle_42,6759,8260,58,13,18
vehicle_43,9435,9103,47,27,23
vehicle_44,6870,3379,44,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5828,7401,94,7,2
vehicle_12,6918,7792,29,13,15
vehicle_13,9442,9118,44,27,22
vehicle_14,7079,3395,41,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7418,7100,6,17,5
vehicle_21,5813,7402,83,7,15
vehicle_22,6884,7938,47,13,2
vehicle_23,9461,9137,42,27,14
vehicle_24,6542,3878,77,16,8
vehicle_25,6992,7095,26,14,7
vehicle_26,7306,7167,7,17,16
vehicle_31,4939,7497,50,7,6
vehicle_32,6768,8220,73,13,27
vehicle_33,9956,8920,21,27,6
vehicle_34,6917,3516,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7311,7126,9,17,25
vehicle_41,5829,7404,96,7,3
vehicle_42,6764,8243,62,13,18
vehicle_43,9427,9092,50,27,23
vehicle_44,6862,3370,42,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5852,7391,94,7,2
vehicle_12,6916,7790,13,13,15
vehicle_13,9435,9108,45,27,22
vehicle_14,7086,3392,26,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7417,7103,11,17,5
vehicle_21,5834,7396,80,7,15
vehicle_22,6894,7926,56,13,2
vehicle_23,9454,9128,41,27,14
vehicle_24,6526,3890,74,16,8
vehicle_25,6990,7090,19,14,7
vehicle_26,7302,7167,14,17,16
vehicle_31,4935,7484,49,7,6
vehicle_32,6774,8202,72,13,27
vehicle_33,9958,8918,12,27,6
vehicle_34,6904,3529,67,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7307,7125,15,17,25
vehicle_41,5855,7397,97,7,3
vehicle_42,6769,8228,58,13,18
vehicle_43,9418,9081,51,27,23
vehicle_44,6855,3360,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_11,5877,7384,92,7,2
vehicle_12,6915,7790,0,13,15
vehicle_13,9428,9099,43,27,22
vehicle_14,7089,3390,14,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7416,7108,20,17,5
vehicle_21,5856,7390,82,7,15
vehicle_22,6903,7914,54,13,2
vehicle_23,9447,9119,39,27,14
vehicle_24,6510,3904,74,16,8
vehicle_25,6985,7090,20,14,7
vehicle_26,7296,7166,19,17,16
vehicle_31,4931,7472,46,7,6
vehicle_32,6781,8182,73,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6891,3543,69,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7300,7124,23,17,25
vehicle_41,5881,7390,96,7,3
vehicle_42,6774,8213,58,13,18
vehicle_43,9410,9070,47,27,23
vehicle_44,6847,3350,45,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7313,7126,0,17,15
vehicle_11,5901,7378,91,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9421,9089,44,27,22
vehicle_14,7095,3388,22,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7414,7116,26,17,5
vehicle_21,5878,7384,81,7,15
vehicle_22,6913,7902,56,13,2
vehicle_23,9441,9111,40,27,14
vehicle_24,6496,3918,74,16,8
vehicle_25,6977,7091,27,14,7
vehicle_26,7289,7166,28,17,16
vehicle_31,4927,7459,50,7,6
vehicle_32,6790,8165,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6878,3556,65,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7293,7123,29,17,25
vehicle_41,5907,7383,97,7,3
vehicle_42,6779,8197,60,13,18
vehicle_43,9402,9059,51,27,23
vehicle_44,6840,3341,42,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7311,7126,7,17,15
vehicle_11,5926,7371,92,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9414,9079,42,27,22
vehicle_14,7103,3386,28,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7412,7125,33,17,5
vehicle_21,5900,7378,82,7,15
vehicle_22,6923,7891,55,13,2
vehicle_23,9434,9101,42,27,14
vehicle_24,6481,3934,78,16,8
vehicle_25,6968,7092,32,14,7
vehicle_26,7279,7165,33,17,16
vehicle_31,4923,7446,49,7,6
vehicle_32,6796,8146,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6865,3569,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7282,7122,37,17,25
vehicle_41,5932,7376,93,7,3
vehicle_42,6784,8182,59,13,18
vehicle_43,9394,9048,48,27,23
vehicle_44,6833,3332,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7308,7125,13,17,15
vehicle_11,5952,7364,95,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9406,9069,45,27,22
vehicle_14,7108,3389,30,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7407,7135,41,17,5
vehicle_21,5922,7372,81,7,15
vehicle_22,6932,7879,54,13,2
vehicle_23,9427,9092,40,27,14
vehicle_24,6468,3951,76,16,8
vehicle_25,6958,7094,38,14,7
vehicle_26,7268,7164,40,17,16
vehicle_31,4920,7434,46,7,6
vehicle_32,6803,8127,72,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6853,3583,67,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7271,7122,42,17,25
vehicle_41,5957,7369,95,7,3
vehicle_42,6790,8166,59,13,18
vehicle_43,9386,9037,48,27,23
vehicle_44,6833,3323,46,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7302,7125,19,17,15
vehicle_11,5976,7357,92,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9398,9059,45,27,22
vehicle_14,7104,3396,30,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7395,7137,50,17,5
vehicle_21,5944,7366,84,7,15
vehicle_22,6942,7867,57,13,2
vehicle_23,9420,9083,41,27,14
vehicle_24,6456,3968,77,16,8
vehicle_25,6951,7094,23,14,7
vehicle_26,7261,7155,45,17,16
vehicle_31,4916,7420,50,7,6
vehicle_32,6809,8109,70,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6840,3597,69,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7268,7134,45,17,25
vehicle_41,5983,7362,96,7,3
vehicle_42,6795,8151,58,13,18
vehicle_43,9378,9026,49,27,23
vehicle_44,6842,3315,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7295,7124,28,17,15
vehicle_11,6001,7350,94,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9391,9049,46,27,22
vehicle_14,7099,3406,39,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7381,7136,48,17,5
vehicle_21,5966,7360,83,7,15
vehicle_22,6952,7855,56,13,2
vehicle_23,9414,9074,40,27,14
vehicle_24,6444,3986,77,16,8
vehicle_25,6949,7095,7,14,7
vehicle_26,7263,7142,48,17,16
vehicle_31,4912,7407,49,7,6
vehicle_32,6816,8090,73,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6827,3610,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7266,7147,47,17,25
vehicle_41,6009,7355,97,7,3
vehicle_42,6797,8134,58,13,18
vehicle_43,9369,9017,48,27,23
vehicle_44,6852,3307,44,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7285,7122,34,17,15
vehicle_11,6027,7344,95,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9384,9040,43,27,22
vehicle_14,7099,3418,44,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7368,7134,48,17,5
vehicle_21,5988,7354,82,7,15
vehicle_22,6959,7846,40,13,2
vehicle_23,9407,9065,39,27,14
vehicle_24,6431,4003,76,16,8
vehicle_25,6949,7095,3,14,7
vehicle_26,7265,7128,49,17,16
vehicle_31,4908,7395,47,7,6
vehicle_32,6822,8071,72,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6814,3624,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7267,7160,48,17,25
vehicle_41,6034,7349,94,7,3
vehicle_42,6803,8118,61,13,18
vehicle_43,9359,9006,51,27,23
vehicle_44,6861,3300,42,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7274,7121,42,17,15
vehicle_11,6052,7337,93,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9376,9030,45,27,22
vehicle_14,7101,3432,53,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7354,7132,51,17,5
vehicle_21,6011,7348,84,7,15
vehicle_22,6963,7841,23,13,2
vehicle_23,9400,9056,40,27,14
vehicle_24,6418,4020,77,16,8
vehicle_25,6949,7095,1,14,7
vehicle_26,7272,7118,47,17,16
vehicle_31,4905,7382,47,7,6
vehicle_32,6828,8052,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6801,3637,65,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7280,7162,48,17,25
vehicle_41,6060,7342,96,7,3
vehicle_42,6811,8104,58,13,18
vehicle_43,9350,8996,51,27,23
vehicle_44,6870,3291,45,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7268,7130,41,17,15
vehicle_11,6077,7331,95,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9367,9020,47,27,22
vehicle_14,7107,3448,61,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7343,7130,40,17,5
vehicle_21,6033,7342,83,7,15
vehicle_22,6963,7836,19,13,2
vehicle_23,9393,9047,42,27,14
vehicle_24,6406,4037,75,16,8
vehicle_25,6949,7095,0,14,7
vehicle_26,7284,7119,46,17,16
vehicle_31,4903,7368,50,7,6
vehicle_32,6834,8033,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6789,3650,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7293,7163,47,17,25
vehicle_41,6086,7335,96,7,3
vehicle_42,6816,8089,58,13,18
vehicle_43,9340,8986,49,27,23
vehicle_44,6879,3283,45,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7267,7141,40,17,15
vehicle_11,6103,7324,94,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9359,9011,44,27,22
vehicle_14,7116,3466,70,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7337,7130,24,17,5
vehicle_21,6056,7336,83,7,15
vehicle_22,6959,7831,21,13,2
vehicle_23,9387,9039,38,27,14
vehicle_24,6393,4053,75,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7298,7121,48,17,16
vehicle_31,4901,7355,47,7,6
vehicle_32,6841,8014,73,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6776,3664,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7303,7164,36,17,25
vehicle_41,6112,7328,97,7,3
vehicle_42,6821,8073,58,13,18
vehicle_43,9329,8978,50,27,23
vehicle_44,6889,3276,44,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7265,7152,42,17,15
vehicle_11,6128,7317,94,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9351,9002,45,27,22
vehicle_14,7127,3485,79,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7333,7133,20,17,5
vehicle_21,6077,7331,80,7,15
vehicle_22,6954,7826,27,13,2
vehicle_23,9380,9030,41,27,14
vehicle_24,6380,4070,78,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7309,7122,41,17,16
vehicle_31,4900,7342,47,7,6
vehicle_32,6850,7997,72,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6763,3677,65,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7309,7164,24,17,25
vehicle_41,6138,7321,97,7,3
vehicle_42,6826,8058,59,13,18
vehicle_43,9318,8970,48,27,23
vehicle_44,6899,3268,44,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7271,7161,44,17,15
vehicle_11,6153,7310,94,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9342,8993,44,27,22
vehicle_14,7142,3501,82,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7332,7139,22,17,5
vehicle_21,6099,7325,80,7,15
vehicle_22,6950,7817,33,13,2
vehicle_23,9373,9021,41,27,14
vehicle_24,6367,4087,76,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7316,7123,24,17,16
vehicle_31,4899,7329,47,7,6
vehicle_32,6859,7979,73,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6750,3691,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7312,7164,10,17,25
vehicle_41,6163,7314,94,7,3
vehicle_42,6831,8042,58,13,18
vehicle_43,9307,8962,48,27,23
vehicle_44,6909,3261,45,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7283,7162,43,17,15
vehicle_11,6177,7304,91,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9333,8985,44,27,22
vehicle_14,7159,3505,67,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7328,7146,27,17,5
vehicle_21,6121,7319,82,7,15
vehicle_22,6942,7810,38,13,2
vehicle_23,9365,9013,40,27,14
vehicle_24,6354,4104,75,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7324,7125,29,17,16
vehicle_31,4898,7315,48,7,6
vehicle_32,6869,7961,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6737,3704,65,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,3,17,25
vehicle_41,6189,7307,94,7,3
vehicle_42,6835,8027,59,13,18
vehicle_43,9297,8954,45,27,23
vehicle_44,6919,3253,46,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7293,7163,40,17,15
vehicle_11,6202,7297,92,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9323,8977,46,27,22
vehicle_14,7172,3500,51,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7326,7156,36,17,5
vehicle_21,6143,7313,84,7,15
vehicle_22,6933,7801,45,13,2
vehicle_23,9357,9004,41,27,14
vehicle_24,6341,4120,76,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7329,7130,28,17,16
vehicle_31,4897,7302,48,7,6
vehicle_32,6879,7944,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6725,3717,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,0,17,25
vehicle_41,6214,7300,93,7,3
vehicle_42,6842,8012,58,13,18
vehicle_43,9290,8949,31,27,23
vehicle_44,6928,3245,45,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7301,7164,25,17,15
vehicle_11,6227,7290,93,7,2
vehicle_12,6915,7789,0,13,15
vehicle_13,9312,8969,46,27,22
vehicle_14,7179,3494,34,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7325,7169,44,17,5
vehicle_21,6165,7307,80,7,15
vehicle_22,6926,7794,39,13,2
vehicle_23,9350,8996,41,27,14
vehicle_24,6328,4137,75,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7329,7138,29,17,16
vehicle_32,6891,7929,72,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6712,3730,66,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,0,17,25
vehicle_41,6239,7294,94,7,3
vehicle_42,6849,7998,59,13,18
vehicle_43,9287,8946,16,27,23
vehicle_44,6939,3238,46,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7304,7164,14,17,15
vehicle_12,6914,7788,8,13,15
vehicle_13,9302,8962,47,27,22
vehicle_14,7182,3489,18,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7323,7182,50,17,5
vehicle_21,6187,7301,83,7,15
vehicle_22,6916,7785,45,13,2
vehicle_23,9342,8988,39,27,14
vehicle_24,6315,4153,76,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7328,7148,36,17,16
vehicle_32,6904,7914,71,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6699,3744,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,0,17,25
vehicle_42,6857,7983,62,13,18
vehicle_43,9285,8941,20,27,23
vehicle_44,6948,3230,43,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7305,7164,2,17,15
vehicle_12,6911,7785,14,13,15
vehicle_13,9292,8954,44,27,22
vehicle_14,7185,3484,22,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7320,7197,56,17,5
vehicle_17,7093,7217,0,14,3
vehicle_21,6209,7295,84,7,15
vehicle_22,6908,7773,53,13,2
vehicle_23,9333,8981,41,27,14
vehicle_24,6300,4168,76,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7326,7159,41,17,16
vehicle_27,6981,7185,0,14,18
vehicle_32,6916,7898,72,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6686,3756,65,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,0,17,25
vehicle_37,6964,7212,0,14,21
vehicle_42,6865,7968,59,13,18
vehicle_43,9287,8933,28,27,23
vehicle_44,6957,3223,42,16,13
vehicle_45,7081,7243,0,14,24
vehicle_46,7305,7164,2,17,15
vehicle_12,6909,7780,21,13,15
vehicle_13,9282,8947,45,27,22
vehicle_14,7189,3484,22,16,3
vehicle_15,6959,7202,0,14,19
vehicle_16,7315,7214,61,17,5
vehicle_17,7089,7217,5,14,3
vehicle_21,6232,7289,84,7,15
vehicle_22,6895,7762,62,13,2
vehicle_23,9324,8974,42,27,14
vehicle_24,6284,4182,76,16,8
vehicle_25,6948,7095,0,14,7
vehicle_26,7324,7173,50,17,16
vehicle_27,6980,7186,6,14,18
vehicle_32,6929,7883,73,13,27
vehicle_33,9958,8918,0,27,6
vehicle_34,6672,3769,68,16,19
vehicle_35,7084,7244,0,14,30
vehicle_36,7313,7164,0,17,25
vehicle_37,6964,7215,8,14,21
vehicle_42,6873,7953,61,13,18
