No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,energy_consumption
0,1761671383.303034,168.4,51,0.5038,0.3772,0.3718,0.4989,78.4818,37.718,49.8942,24.362,0.0,0.0,14.65,None,None,5.138,True,None,sfc_unique_p6_5,0,None,60.33,28.66,627.0,76,78,0,0,0,False,97.75280898876404,12.440128205128206,1.918974358974359,8.461538461538462,2715.5586062881544
0,1761671383.3234875,168.4,51,0.5169,0.3999,0.3889,0.5239,79.8501,39.9859,52.3889,25.4541,0.0,0.0,9.42,None,None,5.196,True,None,sfc_cache_p2_5,0,None,60.33,28.66,627.0,78,80,0,0,0,False,97.76536312849163,12.404124999999999,1.9835,8.6625,2741.4843205738684
0,1761671383.323821,168.4,51,0.5169,0.3999,0.3889,0.5239,79.8501,39.9859,52.3889,25.4541,0.0,0.0,12.93,None,None,5.031,True,None,sfc_unique_p2_5,0,None,60.33,28.66,627.0,78,80,0,0,0,False,97.77777777777777,12.404124999999999,1.9835,8.6625,2741.4843205738684
0,1761671388.1958551,173.3,51,0.5165,0.3999,0.3882,0.4989,79.4181,39.9859,49.8942,25.6152,0.0,0.0,10.56,None,None,5.94,True,None,sfc_cache_p4_7,0,None,64.33,28.66,660.0,79,80,0,0,0,False,97.79005524861878,12.354125,1.9835,8.25,2741.4843205738684
0,1761671388.1962686,173.3,51,0.5165,0.3999,0.3882,0.4989,79.4181,39.9859,49.8942,25.6152,0.0,0.0,15.21,None,None,5.208,True,None,sfc_unique_p4_7,0,None,64.33,28.66,660.0,79,80,0,0,0,False,97.8021978021978,12.354125,1.9835,8.25,2741.4843205738684
0,1761671403.1210158,188.2,51,0.5275,0.3999,0.4055,0.5239,81.7584,39.9859,52.3889,26.0651,0.0,0.0,8.38,None,None,5.792,True,None,sfc_cache_p1_11,0,None,64.33,28.66,660.0,79,82,0,0,0,False,97.81420765027322,12.430853658536584,1.9351219512195124,8.451219512195122,2750.773606288154
0,1761671403.1214807,188.2,51,0.5275,0.3999,0.4055,0.5239,81.7584,39.9859,52.3889,26.0651,0.0,0.0,15.33,None,None,5.159,True,None,sfc_unique_p1_11,0,None,64.33,28.66,660.0,79,82,0,0,0,False,97.82608695652173,12.430853658536584,1.9351219512195124,8.451219512195122,2750.773606288154
0,1761671403.1487713,188.3,52,0.5338,0.4225,0.4225,0.5488,83.1267,42.2538,54.8836,26.4985,0.0,0.0,10.73,None,None,5.606,True,None,sfc_cache_p2_11,0,None,64.33,28.66,660.0,81,84,0,0,0,False,97.83783783783784,12.396785714285713,1.9961904761904763,8.642857142857142,2774.7525340848697
0,1761671403.149141,188.3,52,0.5338,0.4225,0.4225,0.5488,83.1267,42.2538,54.8836,26.4985,0.0,0.0,16.98,None,None,5.035,True,None,sfc_unique_p2_11,0,None,64.33,28.66,660.0,81,84,0,0,0,False,97.84946236559139,12.396785714285713,1.9961904761904763,8.642857142857142,2774.7525340848697
0,1761671403.1768038,188.3,53,0.53,0.4671,0.4451,0.5488,83.1267,46.7065,54.8836,26.5979,0.0,0.0,9.62,None,None,5.447,True,None,sfc_cache_p3_11,0,None,68.33,28.66,693.0,84,86,0,0,0,False,97.86096256684492,12.216976744186047,2.155232558139535,8.44186046511628,2808.994137551825
0,1761671403.177264,188.3,53,0.53,0.4671,0.4451,0.5488,83.1267,46.7065,54.8836,26.5979,0.0,0.0,11.84,None,None,5.203,True,None,sfc_unique_p3_11,0,None,68.33,28.66,693.0,84,86,0,0,0,False,97.87234042553192,12.216976744186047,2.155232558139535,8.44186046511628,2808.994137551825
0,1761671403.2008865,188.3,54,0.5265,0.5116,0.4594,0.5488,83.1267,51.1592,54.8836,26.6915,0.0,0.0,9.31,None,None,5.395,True,None,sfc_cache_p4_11,0,None,72.33,28.66,726.0,86,88,0,0,0,False,97.88359788359789,12.045340909090909,2.3070454545454546,8.25,2846.1691104662345
0,1761671403.2012527,188.3,54,0.5265,0.5116,0.4594,0.5488,83.1267,51.1592,54.8836,26.6915,0.0,0.0,9.42,None,None,5.345,True,None,sfc_unique_p4_11,0,None,72.33,28.66,726.0,86,88,0,0,0,False,97.89473684210527,12.045340909090909,2.3070454545454546,8.25,2846.1691104662345
0,1761671403.2251515,188.3,55,0.523,0.5561,0.4779,0.5488,83.1267,55.6118,54.8836,26.7799,0.0,0.0,10.18,None,None,5.479,True,None,sfc_cache_p5_11,0,None,76.33,28.66,759.0,88,90,0,0,0,False,97.90575916230367,11.881333333333336,2.452111111111111,8.066666666666666,2861.8354159916953
0,1761671403.2255082,188.3,55,0.523,0.5561,0.4779,0.5488,83.1267,55.6118,54.8836,26.7799,0.0,0.0,10.97,None,None,5.141,True,None,sfc_unique_p5_11,0,None,76.33,28.66,759.0,88,90,0,0,0,False,97.91666666666666,11.881333333333336,2.452111111111111,8.066666666666666,2861.8354159916953
0,1761671403.2562034,188.4,56,0.5271,0.578,0.5074,0.5488,84.5663,57.7966,54.8836,26.778,0.0,0.0,11.72,None,None,5.636,True,None,sfc_cache_p6_11,0,None,80.33,28.66,792.0,91,92,0,0,0,False,97.92746113989638,11.822282608695653,2.4930434782608697,7.891304347826087,2891.3372064776445
0,1761671403.2565973,188.4,56,0.5271,0.578,0.5074,0.5488,84.5663,57.7966,54.8836,26.778,0.0,0.0,18.55,None,None,5.259,True,None,sfc_unique_p6_11,0,None,80.33,28.66,792.0,91,92,0,0,0,False,97.9381443298969,11.822282608695653,2.4930434782608697,7.891304347826087,2891.3372064776445
0,1761671403.2808511,188.4,56,0.5143,0.5435,0.4761,0.5488,81.3264,54.3519,54.8836,26.6905,0.0,0.0,7.23,None,None,5.63,False,None,sfc_cache_p1_6,0,None,76.33,20.33,726.0,85,88,0,0,0,False,97.43589743589743,11.950568181818182,2.4510227272727274,8.25,2872.5302650459744
0,1761671403.2812176,188.4,56,0.5143,0.5435,0.4761,0.5488,81.3264,54.3519,54.8836,26.6905,0.0,0.0,None,None,None,2.805,False,None,sfc_unique_p1_6,0,None,76.33,20.33,726.0,85,88,0,0,0,False,96.93877551020408,11.950568181818182,2.4510227272727274,8.25,2872.5302650459744
0,1761671403.3047776,188.4,56,0.5295,0.5435,0.4897,0.5738,83.6667,54.3519,57.3783,27.5245,0.0,0.0,20.0,None,None,5.589,True,None,sfc_cache_p2_4,0,None,76.33,20.33,726.0,86,90,0,0,0,False,96.95431472081218,12.029444444444445,2.3965555555555556,8.433333333333334,2876.8159793316886
0,1761671403.3051167,188.4,56,0.5295,0.5435,0.4897,0.5738,83.6667,54.3519,57.3783,27.5245,0.0,0.0,31.05,None,None,5.033,True,None,sfc_unique_p2_4,0,None,76.33,20.33,726.0,86,90,0,0,0,False,96.96969696969697,12.029444444444445,2.3965555555555556,8.433333333333334,2876.8159793316886
0,1761671408.285979,193.4,56,0.4995,0.3999,0.4052,0.474,70.2741,39.9884,47.3995,30.4,0.0,0.0,9.85,None,None,5.945,True,None,sfc_cache_p1_9,0,None,68.0,8.0,627.0,70,76,0,0,0,False,96.98492462311557,12.411973684210528,2.088026315789474,8.25,2766.4477420421076
0,1761671408.2863815,193.4,56,0.4995,0.3999,0.4052,0.474,70.2741,39.9884,47.3995,30.4,0.0,0.0,8.88,None,None,5.179,True,None,sfc_unique_p1_9,0,None,68.0,8.0,627.0,70,76,0,0,0,False,97.0,12.411973684210528,2.088026315789474,8.25,2766.4477420421076
0,1761671408.3076353,193.4,56,0.5125,0.3999,0.4188,0.4989,72.6144,39.9884,49.8942,30.9672,0.0,0.0,13.73,None,None,5.183,True,None,sfc_cache_p5_5,0,None,68.0,8.0,627.0,72,78,0,0,0,False,97.01492537313433,12.491153846153846,2.0344871794871793,8.461538461538462,2779.875599184965
0,1761671408.3079565,193.4,56,0.5125,0.3999,0.4188,0.4989,72.6144,39.9884,49.8942,30.9672,0.0,0.0,22.52,None,None,4.989,True,None,sfc_unique_p5_5,0,None,68.0,8.0,627.0,72,78,0,0,0,False,97.02970297029702,12.491153846153846,2.0344871794871793,8.461538461538462,2779.875599184965
0,1761671413.2908723,198.4,56,0.4622,0.3772,0.3574,0.4241,60.8406,37.7205,42.41,29.8121,0.0,0.0,9.14,None,None,6.002,True,None,sfc_cache_p4_6,0,None,60.0,4.0,528.0,61,66,0,0,0,False,97.04433497536947,12.262272727272727,2.268030303030303,8.5,2701.9169604293543
0,1761671413.2912784,198.4,56,0.4622,0.3772,0.3574,0.4241,60.8406,37.7205,42.41,29.8121,0.0,0.0,8.63,None,None,5.375,True,None,sfc_unique_p4_6,0,None,60.0,4.0,528.0,61,66,0,0,0,False,97.05882352941177,12.262272727272727,2.268030303030303,8.5,2701.9169604293543
0,1761671418.2907786,203.4,56,0.4606,0.3772,0.3523,0.4241,60.8406,37.7205,42.41,29.588,0.0,0.0,9.65,None,None,6.459,True,None,sfc_cache_p2_9,0,None,60.0,4.0,528.0,61,66,0,0,0,False,97.07317073170731,12.262272727272727,2.268030303030303,8.5,2718.7963134706793
0,1761671418.2911875,203.4,56,0.4606,0.3772,0.3523,0.4241,60.8406,37.7205,42.41,29.588,0.0,0.0,8.17,None,None,5.148,True,None,sfc_unique_p2_9,0,None,60.0,4.0,528.0,61,66,0,0,0,False,97.0873786407767,12.262272727272727,2.268030303030303,8.5,2718.7963134706793
0,1761671424.1390564,209.2,56,0.4644,0.4091,0.3623,0.449,62.1722,40.9132,44.9047,29.4248,0.0,0.0,7.86,None,None,6.176,True,None,sfc_cache_p1_12,0,None,60.0,4.0,528.0,62,68,0,0,0,False,97.10144927536231,12.171176470588236,2.3876470588235295,8.735294117647058,2748.477864314202
0,1761671424.1395445,209.2,56,0.4644,0.4091,0.3623,0.449,62.1722,40.9132,44.9047,29.4248,0.0,0.0,7.01,None,None,5.178,True,None,sfc_unique_p1_12,0,None,60.0,4.0,528.0,62,68,0,0,0,False,97.11538461538461,12.171176470588236,2.3876470588235295,8.735294117647058,2748.477864314202
0,1761671424.1694262,209.3,57,0.4701,0.4318,0.3708,0.474,63.9002,43.1811,47.3995,29.2709,0.0,0.0,7.72,None,None,5.696,True,None,sfc_cache_p2_12,0,None,60.0,4.0,528.0,63,70,0,0,0,False,97.1291866028708,12.137714285714287,2.4480000000000004,8.957142857142857,2755.0039438684507
0,1761671424.1698053,209.3,57,0.4701,0.4318,0.3708,0.474,63.9002,43.1811,47.3995,29.2709,0.0,0.0,6.75,None,None,5.273,True,None,sfc_unique_p2_12,0,None,60.0,4.0,528.0,63,70,0,0,0,False,97.14285714285714,12.137714285714287,2.4480000000000004,8.957142857142857,2755.0039438684507
0,1761671424.1951594,209.3,58,0.4721,0.4537,0.3806,0.474,65.2318,45.3659,47.3995,28.926,0.0,0.0,7.86,None,None,5.686,True,None,sfc_cache_p3_12,0,None,60.0,8.0,561.0,65,72,0,0,0,False,97.1563981042654,12.055138888888889,2.5004166666666667,8.708333333333334,2755.0039438684507
0,1761671424.1955297,209.3,58,0.4721,0.4537,0.3806,0.474,65.2318,45.3659,47.3995,28.926,0.0,0.0,7.94,None,None,5.17,True,None,sfc_unique_p3_12,0,None,60.0,8.0,561.0,65,72,0,0,0,False,97.16981132075472,12.055138888888889,2.5004166666666667,8.708333333333334,2755.0039438684507
0,1761671424.2233725,209.3,59,0.4803,0.4537,0.387,0.474,67.4997,45.3659,47.3995,28.7947,0.0,0.0,7.34,None,None,6.731,True,None,sfc_cache_p4_12,0,None,60.0,12.0,594.0,68,74,0,0,0,False,97.1830985915493,12.094189189189189,2.432837837837838,8.472972972972974,2776.943272145807
0,1761671424.223777,209.3,59,0.4803,0.4537,0.387,0.474,67.4997,45.3659,47.3995,28.7947,0.0,0.0,6.42,None,None,5.439,True,None,sfc_unique_p4_12,0,None,60.0,12.0,594.0,68,74,0,0,0,False,97.19626168224299,12.094189189189189,2.432837837837838,8.472972972972974,2776.943272145807
0,1761671424.253214,209.4,60,0.4836,0.4755,0.3987,0.474,68.4716,47.5507,47.3995,29.0161,0.0,0.0,8.4,None,None,5.722,True,None,sfc_cache_p5_12,0,None,60.0,16.0,627.0,71,76,0,0,0,False,97.20930232558139,12.017105263157895,2.482894736842105,8.25,2801.3655751948704
0,1761671424.2535949,209.4,60,0.4836,0.4755,0.3987,0.474,68.4716,47.5507,47.3995,29.0161,0.0,0.0,13.1,None,None,5.241,True,None,sfc_unique_p5_12,0,None,60.0,16.0,627.0,71,76,0,0,0,False,97.22222222222221,12.017105263157895,2.482894736842105,8.25,2801.3655751948704
0,1761671424.2773867,209.4,61,0.4902,0.4839,0.4106,0.4989,71.2795,48.3898,49.8942,28.2717,0.0,0.0,7.76,None,None,5.52,True,None,sfc_cache_p6_12,0,None,60.0,16.0,627.0,73,78,0,0,0,False,97.23502304147466,12.06371794871795,2.461923076923077,8.461538461538462,2809.483126657492
0,1761671424.2777467,209.4,61,0.4902,0.4839,0.4106,0.4989,71.2795,48.3898,49.8942,28.2717,0.0,0.0,7.37,None,None,5.226,True,None,sfc_unique_p6_12,0,None,60.0,16.0,627.0,73,78,0,0,0,False,97.24770642201835,12.06371794871795,2.461923076923077,8.461538461538462,2809.483126657492
0,1761671428.2974553,213.4,61,0.4782,0.4839,0.4024,0.5239,69.4436,48.3898,52.3889,27.6679,0.0,0.0,9.93,None,None,5.936,True,None,sfc_cache_p2_10,0,None,52.0,16.0,561.0,69,76,0,0,0,False,97.26027397260275,12.078552631578948,2.5267105263157896,9.118421052631579,2806.6288409432063
0,1761671428.2978985,213.4,61,0.4782,0.4839,0.4024,0.5239,69.4436,48.3898,52.3889,27.6679,0.0,0.0,14.69,None,None,5.342,True,None,sfc_unique_p2_10,0,None,52.0,16.0,561.0,69,76,0,0,0,False,97.27272727272728,12.078552631578948,2.5267105263157896,9.118421052631579,2806.6288409432063
0,1761671428.320621,213.4,61,0.4906,0.4839,0.4092,0.5239,71.3519,48.3898,52.3889,28.428,0.0,0.0,9.83,None,None,5.494,True,None,sfc_cache_p3_9,0,None,56.0,16.0,594.0,72,78,0,0,0,False,97.28506787330316,12.115,2.461923076923077,8.884615384615385,2821.7745552289207
0,1761671428.321031,213.4,61,0.4906,0.4839,0.4092,0.5239,71.3519,48.3898,52.3889,28.428,0.0,0.0,15.96,None,None,5.423,True,None,sfc_unique_p3_9,0,None,56.0,16.0,594.0,72,78,0,0,0,False,97.2972972972973,12.115,2.461923076923077,8.884615384615385,2821.7745552289207
0,1761671433.2987225,218.4,61,0.4051,0.3747,0.3135,0.3992,51.3715,37.4685,39.9153,26.7528,0.0,0.0,5.97,None,None,6.009,True,None,sfc_cache_p1_10,0,None,36.0,12.0,396.0,50,56,0,0,0,False,97.30941704035875,11.987678571428571,2.6551785714285714,9.428571428571429,2653.7258819108542
0,1761671433.2991354,218.4,61,0.4051,0.3747,0.3135,0.3992,51.3715,37.4685,39.9153,26.7528,0.0,0.0,8.81,None,None,5.28,True,None,sfc_unique_p1_10,0,None,36.0,12.0,396.0,50,56,0,0,0,False,97.32142857142857,11.987678571428571,2.6551785714285714,9.428571428571429,2653.7258819108542
0,1761671438.3043046,223.4,61,0.3995,0.3747,0.3107,0.3992,51.9115,37.4685,39.9153,25.0487,0.0,0.0,6.03,None,None,7.367,True,None,sfc_cache_p3_10,0,None,40.33,12.0,396.0,52,56,0,0,0,False,97.33333333333334,11.910357142857142,2.6551785714285714,9.428571428571429,2646.9490671762933
0,1761671438.3049586,223.4,61,0.3995,0.3747,0.3107,0.3992,51.9115,37.4685,39.9153,25.0487,0.0,0.0,8.65,None,None,6.294,True,None,sfc_unique_p3_10,0,None,40.33,12.0,396.0,52,56,0,0,0,False,97.34513274336283,11.910357142857142,2.6551785714285714,9.428571428571429,2646.9490671762933
0,1761671439.1555154,224.3,61,0.4119,0.3747,0.3159,0.4241,55.2594,37.4685,42.41,24.2341,0.0,0.0,4.8,None,None,6.552,True,None,sfc_cache_p1_13,0,None,40.33,12.0,396.0,53,58,0,0,0,False,97.3568281938326,12.034137931034483,2.5636206896551723,9.672413793103448,2648.9519243191503
0,1761671439.1560001,224.3,61,0.4119,0.3747,0.3159,0.4241,55.2594,37.4685,42.41,24.2341,0.0,0.0,8.33,None,None,5.279,True,None,sfc_unique_p1_13,0,None,40.33,12.0,396.0,53,58,0,0,0,False,97.36842105263158,12.034137931034483,2.5636206896551723,9.672413793103448,2648.9519243191503
0,1761671439.1864157,224.3,62,0.4187,0.3974,0.3287,0.449,57.6353,39.7364,44.9047,23.4709,0.0,0.0,5.7,None,None,5.744,True,None,sfc_cache_p2_13,0,None,40.33,12.0,396.0,54,60,0,0,0,False,97.37991266375546,11.999666666666666,2.6281666666666665,9.9,2675.0701722683843
0,1761671439.1869876,224.3,62,0.4187,0.3974,0.3287,0.449,57.6353,39.7364,44.9047,23.4709,0.0,0.0,9.19,None,None,5.548,True,None,sfc_unique_p2_13,0,None,40.33,12.0,396.0,54,60,0,0,0,False,97.3913043478261,11.999666666666666,2.6281666666666665,9.9,2675.0701722683843
0,1761671439.2121122,224.3,63,0.4297,0.4074,0.3407,0.474,59.9032,40.7444,47.3995,23.6677,0.0,0.0,8.71,None,None,5.815,True,None,sfc_cache_p3_13,0,None,40.33,12.0,396.0,56,62,0,0,0,False,97.40259740259741,12.048064516129033,2.6079032258064516,10.112903225806452,2692.5352705503838
0,1761671439.212469,224.3,63,0.4297,0.4074,0.3407,0.474,59.9032,40.7444,47.3995,23.6677,0.0,0.0,10.5,None,None,5.262,True,None,sfc_unique_p3_13,0,None,40.33,12.0,396.0,56,62,0,0,0,False,97.41379310344827,12.048064516129033,2.6079032258064516,10.112903225806452,2692.5352705503838
0,1761671439.4176533,224.5,64,0.4386,0.4158,0.3518,0.474,61.8115,41.5835,47.3995,23.8556,0.0,0.0,9.45,None,None,6.048,True,None,sfc_cache_p4_13,0,None,40.33,16.0,429.0,59,64,0,0,0,False,97.42489270386267,12.041406250000001,2.5784375,9.796875,2706.816728529025
0,1761671439.4184282,224.5,64,0.4386,0.4158,0.3518,0.474,61.8115,41.5835,47.3995,23.8556,0.0,0.0,8.71,None,None,7.322,True,None,sfc_unique_p4_13,0,None,40.33,16.0,429.0,59,64,0,0,0,False,97.43589743589743,12.041406250000001,2.5784375,9.796875,2706.816728529025
0,1761671439.4498749,224.6,65,0.4479,0.4242,0.3707,0.4989,63.2155,42.4226,49.8942,24.8724,0.0,0.0,9.85,None,None,6.21,True,None,sfc_cache_p5_13,0,None,40.33,16.0,429.0,61,66,0,0,0,False,97.44680851063829,12.095757575757576,2.550757575757576,10.0,2723.508235261729
0,1761671439.4502518,224.6,65,0.4479,0.4242,0.3707,0.4989,63.2155,42.4226,49.8942,24.8724,0.0,0.0,22.55,None,None,5.328,True,None,sfc_unique_p5_13,0,None,40.33,16.0,429.0,61,66,0,0,0,False,97.45762711864407,12.095757575757576,2.550757575757576,10.0,2723.508235261729
0,1761671439.477185,224.6,66,0.4551,0.4343,0.3813,0.5239,65.4834,43.4306,52.3889,24.6727,0.0,0.0,7.99,None,None,5.636,True,None,sfc_cache_p6_13,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.46835443037975,12.137058823529413,2.534558823529412,10.191176470588236,2731.8751395071577
0,1761671439.4775956,224.6,66,0.4551,0.4343,0.3813,0.5239,65.4834,43.4306,52.3889,24.6727,0.0,0.0,11.96,None,None,5.061,True,None,sfc_unique_p6_13,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.47899159663865,12.137058823529413,2.534558823529412,10.191176470588236,2731.8751395071577
0,1761671443.304728,228.4,66,0.4633,0.4116,0.3653,0.5239,66.3474,41.1627,52.3889,25.1394,0.0,0.0,10.17,None,None,5.962,True,None,sfc_cache_p4_10,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.48953974895397,12.269411764705882,2.4022058823529413,10.191176470588236,2720.3650544683082
0,1761671443.3052208,228.4,66,0.4633,0.4116,0.3653,0.5239,66.3474,41.1627,52.3889,25.1394,0.0,0.0,8.5,None,None,5.417,True,None,sfc_unique_p4_10,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.5,12.269411764705882,2.4022058823529413,10.191176470588236,2720.3650544683082
0,1761671448.3079655,233.4,66,0.4544,0.4519,0.3792,0.5239,64.6194,45.1945,52.3889,25.1394,0.0,0.0,10.29,None,None,5.933,True,None,sfc_cache_p5_9,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.5103734439834,12.034117647058824,2.6374999999999997,10.191176470588236,2747.99826118399
0,1761671448.3083622,233.4,66,0.4544,0.4519,0.3792,0.5239,64.6194,45.1945,52.3889,25.1394,0.0,0.0,14.43,None,None,5.276,True,None,sfc_unique_p5_9,0,None,40.33,16.0,429.0,61,68,0,0,0,False,97.52066115702479,12.034117647058824,2.6374999999999997,10.191176470588236,2747.99826118399
0,1761671458.1765933,243.3,66,0.4617,0.4603,0.3885,0.5488,66.9597,46.0337,54.8836,24.9346,0.0,0.0,7.81,None,None,5.883,True,None,sfc_cache_p1_14,0,None,40.33,16.0,429.0,62,70,0,0,0,False,97.53086419753086,12.085571428571429,2.609714285714286,10.371428571428572,2770.637558506386
0,1761671458.1770203,243.3,66,0.4617,0.4603,0.3885,0.5488,66.9597,46.0337,54.8836,24.9346,0.0,0.0,7.55,None,None,5.242,True,None,sfc_unique_p1_14,0,None,40.33,16.0,429.0,62,70,0,0,0,False,97.54098360655738,12.085571428571429,2.609714285714286,10.371428571428572,2770.637558506386
0,1761671458.2038972,243.3,67,0.467,0.4822,0.4002,0.5488,67.9317,48.2184,54.8836,25.4378,0.0,0.0,10.1,None,None,5.52,True,None,sfc_cache_p2_14,0,None,44.33,16.0,462.0,65,72,0,0,0,False,97.55102040816327,12.004444444444443,2.6576388888888887,10.083333333333334,2801.17501400863
0,1761671458.20426,243.3,67,0.467,0.4822,0.4002,0.5488,67.9317,48.2184,54.8836,25.4378,0.0,0.0,14.79,None,None,5.187,True,None,sfc_unique_p2_14,0,None,44.33,16.0,462.0,65,72,0,0,0,False,97.5609756097561,12.004444444444443,2.6576388888888887,10.083333333333334,2801.17501400863
0,1761671458.2368062,243.3,68,0.4767,0.4822,0.4092,0.5488,69.8399,48.2184,54.8836,25.9211,0.0,0.0,10.36,None,None,5.974,True,None,sfc_cache_p3_14,0,None,48.33,16.0,495.0,67,74,0,0,0,False,97.57085020242914,12.044864864864866,2.585810810810811,9.81081081081081,2817.6991588778455
0,1761671458.2371876,243.3,68,0.4767,0.4822,0.4092,0.5488,69.8399,48.2184,54.8836,25.9211,0.0,0.0,14.96,None,None,5.201,True,None,sfc_unique_p3_14,0,None,48.33,16.0,495.0,67,74,0,0,0,False,97.58064516129032,12.044864864864866,2.585810810810811,9.81081081081081,2817.6991588778455
0,1761671458.265109,243.4,69,0.4863,0.4822,0.4181,0.5488,71.7482,48.2184,54.8836,26.3855,0.0,0.0,9.64,None,None,5.945,True,None,sfc_cache_p4_14,0,None,52.33,16.0,528.0,70,76,0,0,0,False,97.59036144578313,12.083157894736843,2.517763157894737,9.552631578947368,2822.731274649398
0,1761671458.2655084,243.4,69,0.4863,0.4822,0.4181,0.5488,71.7482,48.2184,54.8836,26.3855,0.0,0.0,13.52,None,None,5.204,True,None,sfc_unique_p4_14,0,None,52.33,16.0,528.0,70,76,0,0,0,False,97.6,12.083157894736843,2.517763157894737,9.552631578947368,2822.731274649398
0,1761671458.2919128,243.4,70,0.4864,0.5267,0.4284,0.5488,71.7482,52.6711,54.8836,26.8321,0.0,0.0,9.23,None,None,5.351,True,None,sfc_cache_p5_14,0,None,56.33,16.0,561.0,72,78,0,0,0,False,97.60956175298804,11.89294871794872,2.6797435897435897,9.307692307692308,2830.653809860665
0,1761671458.2922742,243.4,70,0.4864,0.5267,0.4284,0.5488,71.7482,52.6711,54.8836,26.8321,0.0,0.0,11.74,None,None,5.321,True,None,sfc_unique_p5_14,0,None,56.33,16.0,561.0,72,78,0,0,0,False,97.61904761904762,11.89294871794872,2.6797435897435897,9.307692307692308,2830.653809860665
0,1761671458.3189428,243.4,71,0.4957,0.5267,0.4373,0.5488,73.6565,52.6711,54.8836,27.262,0.0,0.0,10.1,None,None,5.463,True,None,sfc_cache_p6_14,0,None,60.33,16.0,594.0,75,80,0,0,0,False,97.62845849802372,11.933125,2.61275,9.075,2830.653809860665
0,1761671458.3193069,243.4,71,0.4957,0.5267,0.4373,0.5488,73.6565,52.6711,54.8836,27.262,0.0,0.0,14.96,None,None,5.216,True,None,sfc_unique_p6_14,0,None,60.33,16.0,594.0,75,80,0,0,0,False,97.63779527559055,11.933125,2.61275,9.075,2830.653809860665
0,1761671458.353726,243.5,71,0.4044,0.4595,0.3699,0.449,60.0123,45.9505,44.9047,22.2018,0.0,0.0,10.66,None,None,5.65,True,None,sfc_cache_p2_12,0,None,48.33,16.0,495.0,61,66,0,0,0,False,97.6470588235294,11.762424242424244,2.7628787878787877,9.0,2773.431797014357
0,1761671458.3540857,243.5,71,0.4044,0.4595,0.3699,0.449,60.0123,45.9505,44.9047,22.2018,0.0,0.0,8.35,None,None,5.22,True,None,sfc_unique_p2_12,0,None,48.33,16.0,495.0,61,66,0,0,0,False,97.65625,11.762424242424244,2.7628787878787877,9.0,2773.431797014357
0,1761671458.3781302,243.5,71,0.4219,0.4595,0.377,0.474,62.7122,45.9505,47.3995,22.9499,0.0,0.0,8.64,None,None,5.327,True,None,sfc_cache_p6_9,0,None,48.33,16.0,495.0,63,68,0,0,0,False,97.66536964980544,11.872352941176471,2.6816176470588236,9.220588235294118,2774.0032255857855
0,1761671458.3785074,243.5,71,0.4219,0.4595,0.377,0.474,62.7122,45.9505,47.3995,22.9499,0.0,0.0,7.33,None,None,5.217,True,None,sfc_unique_p6_9,0,None,48.33,16.0,495.0,63,68,0,0,0,False,97.67441860465115,11.872352941176471,2.6816176470588236,9.220588235294118,2774.0032255857855
0,1761671458.4012065,243.5,71,0.4381,0.4595,0.3821,0.4989,65.4121,45.9505,49.8942,23.5575,0.0,0.0,9.93,None,None,5.161,True,None,sfc_cache_p4_9,0,None,48.33,16.0,495.0,65,70,0,0,0,False,97.68339768339769,11.976,2.605,9.428571428571429,2798.5739398714995
0,1761671458.4015396,243.5,71,0.4381,0.4595,0.3821,0.4989,65.4121,45.9505,49.8942,23.5575,0.0,0.0,10.3,None,None,4.958,True,None,sfc_unique_p4_9,0,None,48.33,16.0,495.0,65,70,0,0,0,False,97.6923076923077,11.976,2.605,9.428571428571429,2798.5739398714995
0,1761671458.4257908,243.5,71,0.4558,0.4595,0.3914,0.5239,68.112,45.9505,52.3889,24.319,0.0,0.0,11.17,None,None,5.259,True,None,sfc_cache_p6_8,0,None,48.33,16.0,495.0,65,72,0,0,0,False,97.70114942528735,12.07388888888889,2.5326388888888887,9.625,2806.2882255857853
0,1761671458.4261265,243.5,71,0.4558,0.4595,0.3914,0.5239,68.112,45.9505,52.3889,24.319,0.0,0.0,12.01,None,None,5.194,True,None,sfc_unique_p6_8,0,None,48.33,16.0,495.0,65,72,0,0,0,False,97.70992366412213,12.07388888888889,2.5326388888888887,9.625,2806.2882255857853
0,1761671458.449906,243.6,71,0.4705,0.4595,0.3997,0.5488,70.4523,45.9505,54.8836,25.1099,0.0,0.0,10.79,None,None,5.298,True,None,sfc_cache_p4_8,0,None,48.33,16.0,495.0,67,74,0,0,0,False,97.71863117870723,12.166486486486487,2.464189189189189,9.81081081081081,2809.7139398714994
